Z	n	M	chi	Tg	Td
100	60	20	10	7.9924177774977885	5.765122225971945
100	60	20	15	14.035359871541637	9.402360133009209
100	60	20	20	28.099295658996567	15.390055841762615
100	60	20	25	61.55694571802253	23.94803029427071
100	60	20	30	325.5239693260769	39.64223002882647
100	60	20	35	617.7699927800209	54.38265225247135
100	60	20	40	900.3405616493382	62.76259991364833
100	60	20	45	3454.05941711521	84.47476916638873
100	60	20	50	4265.594955929668	89.60510044568356
100	60	20	55	4886.769385634089	99.25535430702855
100	60	20	60	4904.724565025713	114.50870449068178
100	60	30	-10	4.958233668242144	3.0259515771626817
100	60	30	-5	4.972199180375268	3.050012915458107
100	60	30	0	5.054478433730185	3.14387405272494
100	60	30	5	5.896201626746244	4.035565422181028
100	60	30	10	7.3589336819155395	5.384643501364431
100	60	30	15	11.066991087718169	7.857995911564306
100	60	30	20	20.88694754869902	12.673599130940923
100	60	30	25	46.28074775505731	20.37103497721708
100	60	30	30	239.51552061220855	34.73573791240158
100	60	30	35	669.3022357928347	54.11207741761285
100	60	30	40	958.2838691293392	63.404065707536695
100	60	30	45	3613.806534575156	84.68206324269903
100	60	30	50	4184.035700353012	89.66097679308551
100	60	30	55	4941.824594893522	103.21970880199493
100	60	30	60	3424.6499357114417	129.12375926579406
100	65	-30	-10	4.563609866714464	3.977767544818783
100	65	-30	-5	5.216128248761439	4.699237983911274
100	65	-30	0	6.886269815568447	6.220549727223401
100	65	-30	5	11.128382096082207	9.559994209355722
100	65	-30	10	20.292421774116303	14.852210931798544
100	65	-30	15	33.0845565826108	20.71594488017525
100	65	-30	20	49.776299950890646	27.31423381922395
100	65	-30	25	72.86995545371292	33.78121806044901
100	65	-30	30	158.7352911047749	41.73216656847123
100	65	-30	35	467.5679401986611	54.62813313502953
100	65	-30	40	709.2374399767542	66.8572375374933
100	65	-30	45	982.1756235769028	78.39759277527241
100	65	-30	50	2600.8074771660977	95.8894099713872
100	65	-30	55	3850.970361742303	108.07274182121957
100	65	-30	60	4607.6360024303385	117.9932305472025
100	65	-20	-10	3.997993522399515	3.320015485428223
100	65	-20	-5	4.286037390720504	3.639308989676026
100	65	-20	0	4.951424589244321	4.2632460375649535
100	65	-20	5	7.3785735035614195	6.321021232080996
100	65	-20	10	15.08250829484298	10.553655305529926
100	65	-20	15	30.89355125983712	18.18321699088751
100	65	-20	20	48.75763919813795	25.80938344502549
100	65	-20	25	77.24003473917199	33.28550637675148
100	65	-20	30	191.71302045598387	41.97410767272226
100	65	-20	35	526.7556220205469	55.504247902143774
100	65	-20	40	758.6057595215872	67.12519271738333
100	65	-20	45	1051.274926147019	78.57038543669123
100	65	-20	50	3316.100560539241	100.40102269653428
100	65	-20	55	3690.5956879628056	106.1708347308088
100	65	-20	60	4087.883664815164	113.2850230244516
100	65	-10	-10	3.7998546994992473	3.0913627204348506
100	65	-10	-5	3.894342999479473	3.1952762814797446
100	65	-10	0	4.215684431673392	3.489841143455628
100	65	-10	5	5.853794173587408	4.8315036180984015
100	65	-10	10	10.63406198939381	8.085532234293925
100	65	-10	15	24.404182016392355	14.47063036928891
100	65	-10	20	44.28626895318628	23.3636807663669
100	65	-10	25	80.62762890994057	32.10459194529067
100	65	-10	30	235.31263130581144	42.627046809337166
100	65	-10	35	578.0662450134295	56.63554973278068
100	65	-10	40	834.1210434282117	68.29045904953837
100	65	-10	45	1130.379336915906	79.31743190821246
100	65	-10	50	3344.388540529323	100.17488152051573
100	65	-10	55	4055.4982637961225	107.44478395185416
100	65	-10	60	4606.299017304584	112.9158518391228
100	65	0	-10	3.757824811571972	3.0383331207542668
100	65	0	-5	3.792096102598853	3.080286876841626
100	65	0	0	3.933082652118832	3.2063885263272205
100	65	0	5	4.909402595843095	4.099719797115766
100	65	0	10	8.195644479969578	6.507464875056349
100	65	0	15	16.179536179073338	11.116875774708744
100	65	0	20	38.47034758436212	20.942162542952996
100	65	0	25	72.41615317206043	29.829133426127218
100	65	0	30	225.99117316860583	41.4448114925898
100	65	0	35	577.1437560405304	56.60321283977584
100	65	0	40	822.9412482165486	68.3133430339957
100	65	0	45	1088.6911082842491	78.37302231070407
100	65	0	50	3665.760940116996	102.26011366082396
100	65	0	55	4175.3964280179725	107.79195222426247
100	65	0	60	4997.688923955239	115.1936744057527
100	65	10	-10	3.750520838140266	3.0270402833073837
100	65	10	-5	3.776507506657629	3.0538938063482663
100	65	10	0	3.877094382015044	3.1456889518183697
100	65	10	5	4.716666110449839	3.987985629664915
100	65	10	10	6.737620381691661	5.599118085053896
100	65	10	15	11.46978633714959	8.53785377743716
100	65	10	20	30.07925447056654	17.231231656452394
100	65	10	25	61.30599320720293	26.47176084690366
100	65	10	30	185.2903051423677	38.70572802703581
100	65	10	35	572.0281147666819	56.11673829862697
100	65	10	40	778.4215672465422	66.98510335706771
100	65	10	45	1137.5533952672229	79.52612224595673
100	65	10	50	3811.2647563426494	103.13276354687729
100	65	10	55	4150.695735731711	107.4761745066412
100	65	10	60	4013.707043723143	122.4622777686756
100	65	20	-10	3.7459942781470703	3.022302706128336
100	65	20	-5	3.774314876547039	3.05248162070552
100	65	20	0	3.8781444794174633	3.1537884296252297
100	65	20	5	4.710559637969671	4.006969056873724
100	65	20	10	6.23907132039634	5.354657963845585
100	65	20	15	9.81281420369425	7.667637942614577
100	65	20	20	20.67532888386805	13.154695364779528
100	65	20	25	46.872961089921496	21.510654262512915
100	65	20	30	207.50590140592115	36.419878819232
100	65	20	35	552.372581691319	55.40333210654616
100	65	20	40	796.5174680045988	67.54400010273416
100	65	20	45	1202.9629259760443	80.24194894603956
100	65	20	50	3750.531727859716	102.67273214446334
100	65	20	55	4235.956553458361	108.12474424614308
100	65	20	60	4699.896860683348	130.03253934380243
100	65	30	-10	3.741283424831455	3.0183460430893474
100	65	30	-5	3.7615633367805934	3.0374463121937194
100	65	30	0	3.929722387374341	3.214713142919908
100	65	30	5	4.7760447570728015	4.096303896106603
100	65	30	10	6.153680440472422	5.369713283294763
100	65	30	15	8.90425335988282	7.270391219486727
100	65	30	20	14.983389731882122	10.822041506041474
100	65	30	25	32.517720882728405	17.272414368327578
100	65	30	30	163.49079153577418	31.0313979027696
100	65	30	35	522.5213937607286	53.7731426133662
100	65	30	40	818.506779843983	67.17268350725409
100	65	30	45	1100.9184315826967	77.89530347342422
100	65	30	50	3733.9287024003406	102.86152145782884
100	65	30	55	4212.850604348978	109.3921123736974
100	65	30	60	4797.4034660029765	136.492562857137
100	70	-30	-10	3.546907150507297	3.3116656532187587
100	70	-30	-5	3.817605477346699	3.593373420781325
100	70	-30	0	4.461702268056962	4.203703755827526
100	70	-30	5	6.911495920993266	6.214469788088267
100	70	-30	10	13.178296201929305	10.49789517118116
100	70	-30	15	26.21210765389364	17.133565056829593
100	70	-30	20	47.1076063577895	25.663827419558345
100	70	-30	25	74.3092161695253	33.40459447509383
100	70	-30	30	152.0145951469538	42.46419105480003
100	70	-30	35	410.2758281864621	55.81866007596126
100	70	-30	40	605.4012666916863	69.46936356114524
100	70	-30	45	823.4926002549001	83.55309198257243
100	70	-30	50	1168.2597753466914	98.72787852645357
100	70	-30	55	3701.6918967512	128.02877851863602
100	70	-30	60	3832.117177331126	134.29447311099128
100	70	-20	-10	3.3368715970756604	3.090661531005763
100	70	-20	-5	3.4252618066149028	3.181984616800131
100	70	-20	0	3.677270171134263	3.4237771119533496
100	70	-20	5	5.013531691050297	4.618950365284052
100	70	-20	10	8.943948180450397	7.382759961665088
100	70	-20	15	20.011475084296585	13.431801910498676
100	70	-20	20	40.473230641725	22.23442755853668
100	70	-20	25	77.77910708522997	32.89214283480408
100	70	-20	30	158.33475114313308	41.77359590628324
100	70	-20	35	436.9894192088722	56.5799136749531
100	70	-20	40	616.6640158518618	69.68114011031459
100	70	-20	45	883.1650495859784	84.80363752466181
100	70	-20	50	1269.0450408416016	100.0458877391967
100	70	-20	55	3698.6861669927935	128.18293622254598
100	70	-20	60	4278.396623993889	135.52155991206425
100	70	-10	-10	3.2943879688603954	3.0452439003026592
100	70	-10	-5	3.3266412045839404	3.075731459003173
100	70	-10	0	3.4490938813691985	3.191681033122074
100	70	-10	5	4.4485779828547	4.074023711772616
100	70	-10	10	7.078278921199881	6.1305520609062665
100	70	-10	15	14.614369632549144	10.36041824106014
100	70	-10	20	32.65271774298255	18.64602978951693
100	70	-10	25	69.67218354438918	30.201819541989043
100	70	-10	30	181.95768933079145	41.53724371077944
100	70	-10	35	455.38138837956615	56.85232117625949
100	70	-10	40	638.749398180916	70.20460893584433
100	70	-10	45	854.8983076808072	84.07122328391273
100	70	-10	50	1315.3977092215318	101.3956184615138
100	70	-10	55	3601.744438786855	127.86186103964502
100	70	-10	60	4195.886463170525	135.6703857985824
100	70	0	-10	3.2783854914687818	3.0265240906710638
100	70	0	-5	3.3053786809818217	3.0539000697832464
100	70	0	0	3.39538433400274	3.1427936772643665
100	70	0	5	4.276658344512438	3.990104690149381
100	70	0	10	6.130101070346255	5.551017561539489
100	70	0	15	10.712502568815223	8.302566955639085
100	70	0	20	23.33286921805682	14.528348207825994
100	70	0	25	58.23432023112496	26.34485922675633
100	70	0	30	162.44338096308343	39.49081576423979
100	70	0	35	452.65708231439567	56.397852687831325
100	70	0	40	637.5060554937776	70.04345843042505
100	70	0	45	842.600038574376	83.36127488850902
100	70	0	50	1265.3234320145068	99.82978455069272
100	70	0	55	3764.631764107445	128.39971272109022
100	70	0	60	4075.6691480317263	137.46063802168314
100	70	10	-10	3.2752730882841696	3.02385313732279
100	70	10	-5	3.296132855067329	3.0439292043586903
100	70	10	0	3.3980009323764646	3.1452707440119654
100	70	10	5	4.251720261935588	3.994822316330932
100	70	10	10	5.721843152129893	5.322210765348895
100	70	10	15	8.871918714457676	7.492227281001178
100	70	10	20	17.64039023352613	12.12085547191314
100	70	10	25	43.502454979053766	20.942106030982053
100	70	10	30	155.8415196167285	35.752259872272774
100	70	10	35	422.9965989269902	54.35533434218775
100	70	10	40	636.2218344486672	69.8025293571637
100	70	10	45	888.171206945273	84.39709235601539
100	70	10	50	1270.9810936242664	100.2060715507921
100	70	10	55	3570.2573607280947	127.6770532871093
100	70	10	60	4114.157625739238	138.08249860953873
100	70	20	-10	3.2690852533671406	3.017905426834566
100	70	20	-5	3.287628407650949	3.037051598658125
100	70	20	0	3.4593742277691204	3.213343308444154
100	70	20	5	4.313624949129417	4.078185348386268
100	70	20	10	5.6232643194553	5.298010678068343
100	70	20	15	7.844727512929112	7.111367539988119
100	70	20	20	13.141650263928792	10.282737980764814
100	70	20	25	31.42471851510974	17.260370296523156
100	70	20	30	119.3051412860729	29.90573131134416
100	70	20	35	390.23317925412425	51.93835087479331
100	70	20	40	627.0430482581994	69.35628091406831
100	70	20	45	874.0999557132269	84.66161774138995
100	70	20	50	1167.427555858324	98.1357116666843
100	70	20	55	3689.236042783069	128.70199065561266
100	70	20	60	4061.997413129183	140.27043487119778
100	70	30	-10	3.2645251285790056	3.015084321845393
100	70	30	-5	3.2835006818520385	3.032736111605544
100	70	30	0	3.548150611825874	3.307719406258044
100	70	30	5	4.42912847537887	4.203492358797784
100	70	30	10	5.647367422416221	5.400992075465945
100	70	30	15	7.563518272574463	7.082359516083881
100	70	30	20	10.84756955612825	9.507380159370369
100	70	30	25	21.96138870123859	14.487359951940666
100	70	30	30	68.3344714822604	25.074360926902063
100	70	30	35	368.7136653498293	49.04195751434522
100	70	30	40	614.7573030949042	68.42893633088748
100	70	30	45	882.2572946879035	84.53746426095394
100	70	30	50	1190.4145790842624	99.96782045293772
100	70	30	55	3761.7698407249695	130.36337647176163
100	70	30	60	4222.922482110471	143.50110235524667
