MSFT.O,AAPL.O,NVDA.O,AMZN.O,META.O,GOOGL.O
-1.852209,-0.415424,0.213321,-2.165593,-1.112328,-1.384363
0.593942,1.144507,2.554399,0.313547,0.255646,0.220775
-0.964377,-0.380711,0.438192,0.153416,-0.713982,-0.896395
0.596184,1.082803,1.791045,0.612724,0.462289,0.894717
-1.165547,1.270741,0.157907,-0.860842,-1.175969,-0.617977
3.118129,1.524422,2.421171,1.06925,1.491765,2.20007
1.027331,1.756895,-0.418871,0.589321,0.161427,0.69165
-0.441289,0.793013,1.062652,0.926096,1.340232,-0.158515
0.828676,-0.059755,0.547645,-0.373474,-0.075333,1.447899
1.299694,-0.488291,1.786492,1.481242,-0.477467,0.167202
-0.283019,-1.401963,0.192637,-0.463482,-0.02525,-0.05208
-0.700095,-0.751574,0.704978,1.223174,0.126284,-0.559816
-1.314787,0.204666,-1.400085,-0.370757,-0.386782,-1.129966
0.656497,0.725082,-0.516351,0.164016,0.270111,-0.788193
-0.057548,0.405556,0.194637,-0.411432,-0.867076,0.141084
-0.115163,-0.090882,-0.323764,0.400696,0.534986,1.6195
-0.807071,0.717607,2.598528,0.138996,0.143593,-0.055187
-0.271213,-0.82288,-2.490502,-1.338556,-1.636302,-1.256532
-2.602953,-1.507639,1.277056,-0.371913,-2.289487,-0.178671
-0.618269,0.123279,0.192349,0.567642,0.868802,0.187189
-0.280955,-0.32834,1.023891,-0.700681,-0.295807,-0.144562
1.408734,0.422071,0.401182,0.455016,-0.183246,-1.084418
-0.515975,-2.275756,-1.745531,-1.549804,-1.197657,-2.761477
-0.119689,-0.241267,1.797945,1.078724,0.30968,0.266951
2.236868,0.851735,-0.609756,0.253498,0.890888,0.389447
-0.390701,-0.375352,-0.08462,-0.729234,-0.410911,0.224297
1.804275,0.575615,2.667796,1.615536,1.027127,0.619308
-4.006935,-2.809573,-5.691895,-3.201861,-2.606882,-4.150405
-2.809552,-1.456103,-1.071507,-1.08733,-2.774804,-0.592528
2.085484,1.68405,1.458886,2.399618,3.42296,1.485744
2.224919,0.865477,1.633987,1.080585,1.295475,0.568527
1.246537,1.271186,0.771704,0.002795,0.105116,1.199672
-0.019543,0.303347,-0.744522,1.405774,-0.078754,0.955183
0.019547,-0.938575,1.478783,0.33348,-0.166389,-0.754664
0.410397,0.568481,0.63358,1.306139,2.368421,0.578814
0.0,0.429185,2.602308,-0.140996,-0.728363,-0.241195
1.79058,0.771315,4.009,1.254463,1.199827,1.48743
0.554493,0.310302,2.300885,1.068637,0.537359,1.31238
1.178931,0.453702,1.499423,-0.738942,0.050904,0.730198
0.563804,-0.564566,-0.037879,-0.74578,-0.975155,-0.413646
0.429826,1.982038,1.023115,-0.192559,0.436719,0.866371
-0.074432,-0.010122,-1.162791,-0.777118,-0.366613,-0.023104
0.484171,1.062968,0.512334,0.085663,2.147869,2.388429
-1.612305,0.040068,1.038324,0.527124,1.038787,0.027881
5.311735,0.090117,1.307922,0.779782,1.086145,0.487119
-0.196745,-0.530212,-1.844338,-0.172987,-1.074475,-0.352671
1.379928,-0.774414,2.72454,0.057762,0.323356,0.645538
0.282835,-1.337928,1.847448,-0.70483,0.520661,-0.231799
0.052882,-0.688309,1.706178,-0.54353,-0.337088,0.017161
-1.004228,6.496328,-1.006534,0.146821,1.748886,0.570184
0.035594,1.35017,0.214056,2.163791,1.345873,0.507894
0.83615,-0.124593,1.637593,0.8238,-0.848,3.329677
-0.176429,1.765665,-0.647986,1.176843,0.298532,1.213132
0.0,-1.480434,-1.216288,-0.932607,-0.981417,-0.10238
0.68929,1.253828,0.267666,-0.780983,-0.4712,-0.149978
0.73723,0.614425,1.850863,0.812308,1.510081,-0.209032
0.993204,1.520733,1.694915,0.684832,0.635252,1.214174
0.172533,0.828061,0.927835,0.07572,0.087895,-0.210675
0.24113,0.406016,0.255363,0.228293,-0.159668,0.279423
-0.309278,-0.744417,-0.645271,0.032539,-0.143931,0.12508
0.482592,-0.064815,2.03384,0.348704,0.016015,-0.035869
-0.617496,0.231632,5.59464,0.171153,-0.016013,-0.142292
0.310666,1.201701,-0.095178,-0.52682,-0.784753,-0.13506
-0.550585,-0.091341,-0.603366,-0.579058,-0.484262,-0.591841
0.208914,-0.146279,-2.316294,0.077221,0.867802,0.527965
0.069493,-0.128182,1.553557,-0.022233,-0.369864,-0.331504
0.034722,0.256692,0.257649,-0.935301,-0.282463,-0.386173
0.086775,-0.777249,0.417604,0.286541,0.477501,-0.337648
0.381481,0.313335,0.807742,0.391057,0.177205,-0.045172
0.103645,-0.75333,-1.541885,-0.682012,-0.715607,-0.37535
0.379638,-0.425808,-0.661931,0.260152,0.332038,-0.289819
-0.240674,-0.585665,0.812612,1.288164,0.863669,0.242639
0.120627,-0.112212,-0.064485,0.297789,1.264405,0.327778
-0.361446,-0.767647,-0.580739,-0.481012,-0.553185,-0.490061
-0.742788,0.09434,-0.47055,0.205842,0.222505,-0.26139
0.226244,0.593779,2.950766,0.189817,0.039645,0.19624
0.138913,0.936944,-0.981789,0.236173,0.269478,0.69118
-0.10404,-0.027847,0.943547,2.127026,2.545253,1.399224
0.08679,0.612813,-1.473384,-0.556492,1.017498,-0.003713
-0.39889,-2.620893,0.723589,-0.053539,-0.595193,-0.637384
-2.124325,-2.264973,-4.980843,-3.050787,-2.433408,-1.78865
1.494396,2.239891,2.066532,1.493146,1.250983,1.311384
-0.911481,2.380501,-1.44856,-1.35841,-1.150051,-1.264365
-0.477623,3.538675,0.885251,0.010512,0.440217,0.220611
1.653039,3.399839,3.791391,1.129958,0.453941,1.362498
0.104913,-0.56243,0.239273,1.147215,0.560966,-0.406874
-0.558952,-1.166029,1.320815,-0.439295,-0.325405,-0.32332
-0.210785,-0.008804,-0.910947,0.66056,-0.007773,0.55193
1.672241,-0.01761,2.805516,1.220169,1.010572,0.656431
0.103878,0.942316,0.246685,1.894294,0.107742,1.356471
-0.674507,-1.666376,-0.107659,0.130483,-1.629766,-0.121331
-0.922863,0.15083,-0.939184,-0.817872,-0.507971,-1.510504
1.845343,0.186038,3.419335,2.120977,1.083968,1.006665
0.13805,0.760456,0.360685,1.545135,0.419613,-0.082642
-1.085645,-1.553313,0.928422,0.03982,-0.882148,-0.915982
0.348432,0.775539,1.661721,0.996321,0.140526,0.176916
-0.3125,-0.468819,-0.10216,-0.068075,0.389803,-0.457677
-0.31348,0.426591,-0.219138,-0.323876,-0.450415,0.301107
0.698812,0.044248,-0.102489,1.238565,0.218426,-0.194322
0.173491,0.743034,-1.304412,-0.319769,0.210166,0.230895
0.103914,0.149267,-0.727651,-0.264953,0.19419,-0.295114
0.415225,1.744696,0.373972,0.271613,0.969067,1.681008
-1.464507,0.215424,-1.445604,-1.27241,-1.044226,-0.564993
-0.139885,0.894239,0.453652,0.371841,0.131906,0.271749
-0.332691,-0.306801,-1.625771,-0.576676,-0.953119,-0.947313
0.878426,0.555651,0.979342,-0.762107,0.046941,0.06467
-0.348311,-0.06801,-0.575845,-1.216341,-0.265874,0.278399
0.768962,-0.068056,1.524158,0.578141,0.80759,1.815726
-0.22546,-0.297948,-0.210179,0.004892,1.197791,0.681688
-0.486703,-0.05123,1.895592,-0.90132,-0.084544,-0.660146
4.209607,-0.392961,-0.280526,1.069948,1.592308,0.295754
2.246061,0.900515,4.693515,2.332141,0.916181,1.417373
-0.016393,0.509987,1.640503,-0.347218,-0.742797,-0.860315
-0.590261,-2.249471,0.403506,-1.507459,-0.944894,-0.778468
-0.874155,-0.960291,-2.050998,-0.514229,-1.03022,-0.577789
-0.382696,-0.663871,-0.169779,-5.137103,1.233711,0.270386
0.083514,-0.158284,0.85034,1.738974,-0.228502,-1.178681
-0.200267,-1.805531,-2.965149,-0.558355,-1.137491,-0.545746
-0.618729,0.089694,-0.419986,-2.527342,-1.799228,-2.117992
-0.370183,-1.066404,-1.163467,0.192016,-5.638122,-0.790188
-0.844452,-0.901393,-0.573867,-1.561869,0.625,-0.139352
2.912621,1.442484,5.475803,3.957354,1.15942,2.679554
0.082754,0.588715,-0.154343,0.359268,1.694638,1.240602
-0.496114,-0.162075,-1.686341,-2.014599,-0.837224,-0.786965
-2.443078,-2.786797,-3.13036,-3.821838,-1.932132,-3.140555
0.545145,0.593747,29.806699,-0.453945,-1.47351,-1.094465
-1.524907,-2.508531,-4.922133,-2.698204,-3.310368,-2.401037
1.961459,1.324378,3.04878,3.361286,1.842197,2.912828
1.324953,2.688825,6.311637,0.437275,-0.733788,0.621807
1.659681,-0.036367,0.829423,1.327546,1.246347,0.792328
-0.478232,0.100045,1.049897,0.497091,-0.653706,-1.296174
0.84507,1.517354,-0.407027,2.609977,4.059135,1.137931
0.42721,0.062651,0.720585,0.683333,-0.246366,0.025484
-1.17801,-0.509839,0.491191,-0.663415,-0.518647,-0.764331
0.215232,0.503461,0.202192,0.032046,-0.380669,0.157895
0.132166,-0.196798,-0.053101,-1.742763,0.024921,0.71261
0.791949,-0.098593,-0.913824,-0.554273,0.382028,0.464501
-1.358651,-0.843352,-1.126005,-1.567172,-2.026971,-1.717673
-1.759044,-0.931958,-4.94577,-0.921966,-2.80358,-1.488632
0.084459,0.374463,0.924236,-0.445102,0.260643,0.017008
1.637131,-0.718835,3.877897,2.56909,1.759099,1.799963
-0.448356,0.769865,1.643448,0.705858,-0.102189,-0.262137
2.368641,0.982265,1.798908,0.745371,0.545563,1.969904
-0.586606,0.981717,-1.672452,-0.40108,0.813904,0.467485
1.573513,1.63218,-1.775781,0.173328,0.647549,1.795842
0.322737,-0.570426,-2.428665,-1.111024,-1.595922,-0.191488
1.302879,1.668138,1.76359,1.870757,2.156746,0.920906
-0.476342,0.0,5.791379,-0.712865,-0.083119,0.312753
-0.159541,0.546922,2.343183,-1.017143,0.299476,-0.273875
-0.447427,0.129511,1.722217,-0.424442,-0.580576,-0.712315
2.11878,0.577736,1.215018,1.086082,-0.525569,0.32846
-0.125747,0.265775,3.483223,0.681462,-0.125797,0.332308
0.0,0.094057,0.627555,-0.080392,-0.041985,-0.368008
0.015738,-0.657782,1.209487,-0.552816,-1.377688,-0.310268
-0.487805,0.197781,2.492764,-0.75032,-0.110733,-0.23219
0.063251,0.635084,6.868282,1.421265,0.631022,0.263679
-0.458281,-0.426403,-6.878623,0.094633,-0.923651,-0.661786
-0.14288,-0.025694,1.995423,-0.903993,-0.487513,-0.21005
-1.208267,-0.779577,-4.20892,-1.996994,-1.117318,-1.299073
0.708079,0.284925,-4.431328,0.506755,1.573229,1.963531
-0.447427,-0.111924,2.333105,0.465721,1.565976,-0.029703
0.0,0.508533,-2.538557,3.073245,1.668211,0.649937
0.866774,1.114827,1.336741,1.991159,2.270656,1.499348
-0.318269,0.915953,4.054316,0.116836,1.207358,0.238727
-0.031928,0.100849,-0.755034,-0.127993,-0.440352,-0.141444
0.910252,0.537318,-1.230394,0.392009,1.399276,0.466096
-0.917867,-0.417537,-1.635603,1.829741,0.420335,-0.039766
0.143747,-0.176101,-0.009667,0.430166,1.358395,0.169976
-0.271132,0.806452,-2.243063,-0.908045,-0.366215,-0.418803
-0.047977,-0.008333,1.8198,-0.276639,0.039102,0.188529
-0.32,-0.175015,2.146673,0.193194,-0.289243,-0.560903
0.70626,0.18367,-1.093572,-0.087758,-0.399843,0.460958
0.350653,0.066667,1.038362,1.181448,1.48772,1.963365
0.889454,-0.091606,2.131506,0.557539,0.34127,0.603958
0.251889,1.592065,0.428585,1.711979,1.630981,1.049992
0.926508,0.049229,1.725578,0.314398,0.988744,-0.171239
2.349463,0.008201,1.933425,-0.402789,-0.451875,-1.394432
-0.988142,-0.262403,-1.565715,-0.644914,-0.907853,-2.508787
-0.736988,-0.230206,-0.763498,-0.830945,-0.503894,-0.441839
-1.655066,6.098063,4.368932,1.077136,2.232965,-0.603519
-0.644857,-0.170874,1.263712,0.913077,-1.79389,0.370443
0.807345,0.427916,-0.875292,-3.541877,0.107001,0.228534
-0.062814,0.937403,2.561637,-0.315971,0.824553,0.181679
-0.329981,0.951723,1.551445,0.601753,-0.166591,0.926219
-0.141889,0.387744,-0.436498,0.887385,1.790049,0.078386
1.136722,0.719479,-1.880111,0.201291,-0.044709,0.02169
-0.093662,-0.226552,-2.371542,0.742671,0.037274,0.577067
1.125,0.885559,-4.611864,1.096125,-0.10433,0.492304
0.370828,1.297922,0.369072,-0.016736,-0.149198,0.127539
-0.061948,0.362909,0.202243,0.754433,-0.306313,-0.322608
-0.015497,-0.121762,-1.605505,0.170879,0.29976,0.579229
0.154991,0.27707,-0.018648,0.110171,-0.23162,0.520085
-0.201176,0.722075,3.581087,1.345451,0.14229,0.321304
-0.201582,0.299927,-0.153057,-0.096913,1.794795,0.246094
0.403978,-0.423018,-9.2723,-0.399715,-0.558331,-0.042285
0.0,0.095217,0.96527,-0.815546,0.059102,-0.374853
-0.603528,0.197571,2.90755,0.402253,0.716184,0.219389
-0.389226,0.043818,-2.806245,-0.424208,-0.637783,-0.557864
1.500469,2.043945,1.290895,0.951434,1.387044,1.398932
-1.432091,-0.593748,-3.687129,-0.488817,-0.480279,-0.805369
0.374941,0.590098,-0.575758,0.114264,0.299795,-0.090604
0.031128,-0.31478,-0.772122,-0.38476,0.182256,-0.213172
0.202272,0.12918,1.095526,-0.06969,-0.087324,0.457941
0.916149,-0.372706,-0.182297,0.529538,0.305899,0.292545
-0.400062,-0.230216,-0.020292,0.293945,0.377578,0.492011
0.308976,0.331699,0.588593,-0.063306,0.397859,0.415579
-0.338826,0.043122,2.754237,0.249865,0.583616,0.368584
-0.463607,-0.150862,-0.068729,-0.241051,-0.200573,0.153832
0.527868,1.05763,0.756534,0.051611,0.287109,0.286404
-0.169884,0.163748,1.228669,0.052757,0.193244,0.185401
0.355817,-0.497548,2.177054,-0.130065,-0.107151,0.272414
0.092493,1.050075,3.186575,0.546749,0.07151,-0.511251
-1.108886,-1.1452,-3.234354,-1.606824,-1.021867,-2.047447
1.27706,1.129863,2.039467,0.576376,0.779727,-0.039993
-0.24604,-0.353557,-0.90682,-0.080183,-0.042983,-1.194399
0.16957,-0.198694,0.354842,-0.208879,0.58052,-0.537129
0.184672,0.170648,0.725784,0.143092,-0.014251,0.403525
0.291859,2.072686,-0.517321,1.084056,1.026226,0.252829
0.275693,0.222531,-0.325007,2.140187,0.627822,1.099176
0.36658,-0.131835,1.919135,0.231037,-0.168244,-0.045889
0.228276,-0.187591,-0.429616,1.163932,-0.252791,-0.197768
-0.470695,0.027844,-0.504911,0.560606,0.161915,1.055674
0.2746,0.744607,-7.012364,1.718433,-0.386562,-0.48789
-0.258634,-0.518063,-0.744195,0.270172,0.084668,-0.42929
0.259304,-0.249965,0.729781,-1.209748,-0.47938,-0.4494
-0.076069,-0.222748,-0.426757,-0.378501,-0.276263,-0.354398
-0.22838,-0.118599,-2.55158,1.358841,0.184685,-0.0475
-0.076301,-1.075644,0.357983,-0.515964,-0.794101,-0.216229
-0.381796,0.120031,-0.82552,-0.67933,-0.242996,0.188122
-0.42925,-0.528914,-1.870311,-1.289847,-0.136123,-0.152117
0.816012,0.552995,3.91664,1.957792,1.456346,1.779381
-0.137447,-0.444194,0.060466,0.19845,-0.325272,-0.133313
-0.53525,-0.368272,0.392789,-0.50676,0.929342,0.295085
0.707257,1.251066,1.585072,0.31806,1.07542,0.416808
1.374046,-0.119348,0.414774,-0.391327,-0.083449,-0.131383
1.701807,0.962958,1.249017,0.988281,1.245824,2.326096
0.577521,0.619605,1.738708,0.023143,0.701176,1.127507
-0.132509,-0.588113,-0.687416,0.183998,0.047785,0.033752
0.648681,0.076559,1.557393,0.999681,0.777838,0.258677
0.278307,-0.097364,-1.268459,0.719746,1.726473,3.71085
1.387672,2.03968,2.243528,2.51246,1.470882,0.897763
-0.158479,0.634466,-2.963241,-0.136043,0.209891,0.457752
-0.31746,-0.305064,0.744105,-0.624116,-0.641445,1.212263
-0.390851,-0.360397,-0.383693,-0.371933,-0.625823,0.661079
0.276123,1.658363,0.009629,-0.360522,-0.404375,-0.465058
-0.086957,2.718851,-1.04949,1.593962,0.545793,0.885002
0.145054,0.640481,0.165418,0.398297,-0.383953,-0.206532
0.391078,-0.474057,17.825918,-0.406163,-0.126263,-0.195462
-1.226374,0.861281,4.29549,-0.140155,-0.166345,0.109966
-0.116857,1.396557,1.098814,1.448893,0.193282,-0.078461
0.073121,-0.256246,5.019939,-0.351589,-0.093128,0.427163
2.002046,-0.14772,1.861365,0.845538,-0.272988,0.561915
-2.780579,-3.357561,-6.644251,-2.205844,-3.291494,-2.326329
0.340842,1.524126,4.188851,1.453279,1.939938,0.884129
-0.029538,0.340894,2.307056,0.140847,0.270893,0.436612
1.122766,0.607605,2.132353,1.128313,0.121572,0.986749
0.336012,-0.123385,-1.346292,0.089629,-0.114679,0.67215
0.131043,-0.29909,1.123841,0.906808,1.330452,0.727423
1.236004,0.345637,-0.223714,1.329117,1.279659,1.457636
0.488365,-0.168974,2.589324,0.241599,0.111872,0.142157
0.643225,0.03906,2.13621,0.09239,0.164333,0.291965
-0.809544,-0.592178,-0.358942,-0.208689,-0.603754,-0.911491
0.372279,0.274941,0.006928,0.133719,0.046217,0.121569
2.368046,1.481917,-0.498753,1.082384,1.372665,0.792278
0.724638,-0.977806,3.042328,0.457918,0.01302,0.779023
0.332042,0.337816,-0.452672,-0.824648,-0.53375,-0.717217
-0.179261,0.595662,1.20809,0.704885,0.202866,0.492636
-0.607819,-0.244577,7.255901,0.019801,1.038401,0.268573
-2.265462,-3.87767,-6.464924,-3.163511,-3.302954,-3.401442
-0.767918,-2.389582,0.247326,-1.369709,-0.775401,-0.856595
1.246776,0.804566,0.953524,1.645749,1.509027,0.903505
-0.537863,-0.97551,0.211361,-0.440461,-0.285373,-0.264812
-0.52654,-0.599339,0.428421,-1.259639,-0.299501,-0.800678
0.143062,-1.399958,-0.492223,2.441478,0.560748,-0.16247
1.242857,2.860758,3.759398,0.755282,1.480351,1.731656
-1.354593,-0.908842,-0.146199,-0.259252,-0.405573,-0.63883
0.514948,0.593063,1.515055,0.971197,1.090312,0.990722
-0.014231,-0.16453,-0.689785,-0.092793,-0.331362,-0.20131
1.352121,0.446337,-2.866705,0.243683,1.088657,0.969671
-0.954922,-0.314465,-1.092115,-0.972363,-0.954408,-1.419749
-1.871544,-1.433274,-3.660861,-1.730417,-1.959763,-2.468907
0.852478,1.461073,3.527084,1.387211,1.766503,1.36274
-1.876791,-1.474319,-3.341021,-1.454061,-1.435656,-2.413086
0.64243,0.236637,-1.445323,-0.812558,-0.039725,-0.86797
-1.102568,-0.361061,-3.617875,-1.481405,-1.688965,-1.099303
1.334898,0.41115,2.66992,1.860202,1.286802,1.392121
-0.738274,-0.943855,0.300594,-0.644431,-1.011042,-0.490207
1.297944,1.015904,2.286033,1.411194,1.760516,1.414266
0.748632,0.610348,4.728809,1.809432,1.360275,1.083109
0.01429,0.324004,1.418347,-0.234829,1.153094,0.266036
1.65738,0.1443,4.253272,1.24531,2.337863,1.481862
0.871398,1.392891,-1.156852,-0.584197,0.226558,0.122977
1.407273,0.859444,2.68941,0.117926,0.445812,0.831914
0.783182,0.3489,-0.424371,0.821513,-0.150028,-0.097245
-0.068166,0.347687,1.041096,1.426676,1.959557,1.126071
0.763984,0.626333,-0.518197,0.236224,0.785951,0.589696
0.487409,-0.450271,1.453664,0.178211,0.237602,-0.058422
-0.579359,-0.046561,0.358209,-0.294547,-0.060779,0.166299
-0.257487,1.211153,-1.160024,1.294763,0.954814,0.449771
0.80163,0.427379,-0.481493,0.088551,-0.433735,-2.932957
-0.188705,0.471389,1.155125,1.243425,0.199661,-0.383889
-1.201891,-1.889743,-3.300251,-0.645897,2.916491,-1.325999
-0.164024,-0.704038,1.638432,-2.481836,1.179301,0.611017
-0.465498,-0.51505,-1.143622,-3.162621,-1.85561,-1.338787
-0.165062,0.887514,1.218387,0.851404,0.360414,0.11211
-0.440893,4.725092,-0.060794,-0.030115,-0.329683,0.114097
-0.152228,-0.999109,1.271367,-0.900702,-0.419374,-0.774556
0.734581,0.527094,0.438491,0.066875,0.61095,0.583856
-0.38525,1.547414,3.073979,0.474898,1.391345,-0.004229
0.538674,0.799698,-1.18944,-0.244893,-0.436097,-0.164948
-0.439621,0.612194,1.06283,-0.791037,-0.0292,-0.435294
-1.462674,-3.172731,-4.282145,-2.554964,-2.208202,-1.754106
1.526397,1.390677,-5.32961,1.156837,0.406213,0.703775
1.503448,1.504953,7.976404,1.581628,1.588529,0.950446
0.027178,1.094776,-0.84323,-0.056951,0.146413,-0.090529
0.587271,-0.402228,-1.09594,-0.464009,-0.584795,0.659858
-1.697217,-1.919851,-2.228277,-1.800282,-1.817647,-1.759031
0.124309,-0.22805,0.018579,-0.21862,0.299563,-0.159541
-0.46903,-0.184127,-1.455108,-0.540445,0.221014,-0.573323
1.399861,1.634756,2.224317,1.427687,1.108595,2.120821
-0.601422,0.125172,1.999385,-0.920467,-0.54822,0.231816
-0.041254,-0.443805,-0.367913,-0.579332,-0.574951,-0.603662
0.178842,0.37044,-0.835402,-0.754895,-0.846548,-0.682044
0.013732,1.007131,0.708137,0.080401,0.553151,-0.254702
0.302073,0.891807,-0.163666,0.849876,0.484334,0.821006
1.314168,0.270088,0.595021,1.41815,1.112764,0.842105
1.026888,0.397919,2.269435,1.344578,1.20645,1.230355
-1.110071,0.030488,0.601983,-0.239649,0.029075,-0.340229
-0.446308,-1.200853,-2.669248,-1.326859,-0.755726,-1.104003
-0.285287,-0.104886,-0.060274,0.262103,0.802484,0.057357
1.280654,-0.401458,0.464387,1.205828,0.650822,0.835439
-0.484262,-1.630907,-1.734902,-1.385443,-1.304775,-0.892735
1.054339,1.809242,3.243937,1.248576,1.497514,0.1997
-0.107009,-0.396285,0.360947,0.472412,-0.316985,0.3562
0.709695,-0.752207,0.448087,1.732174,0.052035,0.400359
-0.585029,-0.858127,-0.569349,-0.739296,-1.207743,-1.084761
0.722215,1.010867,6.322314,-0.546255,0.397754,-0.514822
-0.199177,-0.756818,4.130809,-1.276867,-0.949662,-0.59233
0.372539,0.037814,-0.106638,-0.444472,1.476384,0.764722
-0.662778,-1.675802,-0.805978,0.345411,-0.202875,1.139978
-0.974113,-1.717178,-2.733534,-0.879564,-0.615671,0.001055
0.269505,-0.977899,-0.973667,-0.989996,-0.333119,-0.452747
-1.545491,-0.882217,-4.469274,-1.602974,-4.497479,-0.952017
0.0,1.720359,0.561404,-0.126624,0.822742,0.337158
0.805351,0.711767,2.19237,1.307266,2.113148,2.396979
0.027082,-0.615963,-0.028453,0.581573,0.626193,0.511512
0.839312,0.548017,1.75888,0.517566,1.268298,0.923498
0.161095,-0.201142,0.128657,-0.224684,-0.819336,-0.641868
-0.469106,0.435602,0.206704,-0.217892,0.289137,0.476501
0.579047,-0.647333,0.83626,0.872427,-0.906096,-0.545223
1.71375,1.244462,-0.055288,1.595111,1.674385,1.90426
0.039489,-0.057919,0.29319,0.890044,0.578136,0.857703
0.381579,0.347714,2.255929,0.142485,0.156767,-0.133851
0.0,0.038501,1.909488,-0.382446,-0.527536,-0.454495
0.170402,0.416934,1.063886,0.790113,0.670202,1.807046
0.915991,-0.351325,0.047135,0.59598,-0.109992,0.0
0.479772,0.634615,1.863582,0.200813,0.689655,0.220753
0.206478,1.840882,1.716429,0.339003,0.448947,0.146844
-0.07727,0.369027,-0.090941,0.277242,0.91107,0.163472
0.025777,-0.44245,-0.085967,-1.202026,-0.045426,0.172107
0.386548,-2.366049,0.111347,-1.042126,-0.835085,-1.076288
1.155179,0.173099,-0.455005,-0.375022,0.240605,0.322407
0.025377,-0.0512,-0.142204,-1.68988,-2.120242,-1.943148
0.038057,0.595505,1.047706,0.99348,0.309453,0.299328
-0.291656,-0.439211,-2.526676,-0.306384,-0.698487,0.300458
0.165331,0.639345,1.048229,-0.049337,0.017585,-0.004034
6.411884,3.583,3.152946,13.216375,4.24896,4.261564
0.095454,2.250843,0.980878,0.899223,1.118732,-0.052241
-0.846346,1.391555,1.457025,-0.501418,0.105632,-0.008711
0.0,-1.271888,0.188579,-0.14476,1.443963,0.92494
1.045925,0.73102,-0.608108,-0.857133,-2.04752,0.035968
0.107079,2.611385,1.33534,1.588346,0.0,0.673078
0.392203,1.014493,0.450429,0.815041,0.698636,-0.696197
-0.23677,0.321377,1.144874,0.223975,0.044403,0.931254
0.344132,0.818031,-1.353582,0.864517,-0.382802,0.560629
-0.555818,-0.204267,-1.835915,-0.331015,-0.144798,-0.998781
-0.261624,-0.32977,5.269823,-0.334771,-0.468489,-0.34074
0.071539,-0.400756,-1.623947,0.33945,0.173708,-0.282526
0.142976,-1.511755,0.728966,0.67926,-0.391565,0.042259
-0.773349,-1.319015,-1.960967,-0.892826,-0.067389,-0.502093
0.265124,1.194701,0.776264,0.940809,0.921607,1.163632
-0.961538,-0.555231,-0.118142,-0.651549,-0.328526,-1.199844
0.157767,-0.099912,1.286904,-0.315963,-0.145251,-0.118738
1.4419,1.859042,0.920217,1.170193,1.745552,1.511608
-0.728619,1.051172,-0.44897,1.462935,-0.544375,0.154242
0.180484,0.005716,0.944494,2.580958,1.056007,0.437296
0.732645,-0.502943,-1.299779,0.828836,0.136776,1.466134
1.204245,-0.585904,-1.601756,-0.186481,-0.333279,-0.813425
-1.814326,-2.074305,-6.781833,-2.708613,-3.996272,-2.436776
0.99592,1.398395,2.184095,1.333023,1.170559,-0.11664
0.106926,-0.465522,-1.509641,-1.223709,-1.173947,-1.071253
-3.774033,-0.73078,-5.574666,-2.443326,-2.073101,-1.287717
0.629008,-0.094229,0.578592,0.671987,0.793142,0.763932
1.458512,-0.371375,0.80963,0.944314,1.868889,1.286779
-0.350326,0.183421,1.44246,0.645637,2.317392,1.147455
2.024488,0.02953,-0.26043,0.190552,-0.632841,0.460477
1.271388,1.948397,1.655439,0.595525,0.022346,0.246812
0.410654,-0.561765,-1.962396,-0.328508,-1.161752,-0.304191
-0.268754,0.331974,-2.441836,-0.081539,0.757233,0.249816
-0.773286,-0.029024,0.155763,0.870178,0.050477,0.578282
2.550478,1.016142,2.729662,0.415581,1.003419,1.374034
-0.541163,1.408289,3.309668,0.970199,0.3552,1.221082
-0.636721,-1.065639,-0.904497,-0.268777,-0.724477,-0.48936
-0.361179,-0.108858,0.351843,-0.821978,-0.902457,-0.576043
-0.023386,0.378549,-0.462398,-0.242863,-0.247344,-0.252431
0.011696,0.0,-0.316504,-0.544792,-0.140885,-0.185834
-0.12864,-2.536998,1.111282,0.718956,-0.682844,-0.281608
0.362998,0.017588,-0.13675,0.467385,0.926189,-0.530093
0.011667,0.28136,0.116651,0.324802,0.1689,-0.400868
-0.209986,-1.081365,-1.975684,-1.402074,-0.820594,-0.241489
0.479308,1.790463,3.023256,1.670842,2.810835,1.880577
0.465387,-0.017416,6.58139,1.277533,1.791423,1.706097
0.880139,0.464495,0.527133,0.4476,-0.184112,0.388449
1.239812,1.138531,0.847418,1.61625,1.367113,1.32602
0.102052,-0.371429,3.064067,1.442472,0.76532,0.353061
-0.067966,-0.011471,-0.027027,0.467571,-0.217761,-0.127445
-0.453412,-0.022945,0.783996,0.130119,-0.015968,-0.23814
0.29606,0.568019,0.178827,1.781828,-0.037266,0.17205
1.725704,1.032634,-0.490896,2.233919,-4.473558,1.672587
-1.395089,-0.508216,-1.287111,-0.02605,-0.546357,0.004422
2.026033,1.651626,2.094407,-0.755637,-0.44285,0.742903
-0.044375,0.089336,-0.1246,-0.12973,1.238739,-0.274778
-0.110988,-0.446279,2.526288,0.097424,0.828699,0.66287
1.788889,-0.818111,1.555778,2.528233,2.250538,1.806734
0.316559,0.022599,2.233728,2.654241,2.147057,1.031645
-0.087051,-1.59286,-1.301745,-0.369163,-1.478743,-0.414906
0.555435,-1.785099,0.233249,1.505698,0.498526,0.926329
1.873714,0.233768,2.953247,1.748975,1.344143,0.458491
